,NU_ANO_CENSO,NO_REGIAO,NO_UF,NO_MUNICIPIO,IN_CAPITAL,TP_REDE,TP_CATEGORIA_ADMINISTRATIVA,NO_CINE_ROTULO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA
243025,2023,Norte,Rondônia,Ouro Preto do Oeste,0.0,2,4,Matemática formação de professor,2.0,2,7,6,1,3,0,2,0,0,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,0,2,0,0
243078,2023,Norte,Rondônia,Ouro Preto do Oeste,0.0,2,4,Matemática formação de professor,2.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
243218,2023,Norte,Rondônia,Pimenta Bueno,0.0,2,4,Matemática formação de professor,2.0,2,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
243269,2023,Norte,Rondônia,Pimenta Bueno,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
243310,2023,Norte,Rondônia,Pimenta Bueno,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
243362,2023,Norte,Rondônia,Pimenta Bueno,0.0,2,4,Matemática formação de professor,2.0,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
243453,2023,Norte,Rondônia,Pimenta Bueno,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
243494,2023,Norte,Rondônia,Porto Velho,1.0,1,1,Matemática formação de professor,2.0,1,30,15,15,5,4,19,1,1,0,7,3,4,1,0,5,0,0,1,13,13,9,0,6,0,1,1,1,0,0,0,6,17,30,0,0,6,1,0
243676,2023,Norte,Rondônia,Porto Velho,1.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
243682,2023,Norte,Rondônia,Porto Velho,1.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
243779,2023,Norte,Rondônia,Porto Velho,1.0,2,4,Matemática formação de professor,2.0,2,33,12,21,6,3,11,1,0,12,3,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,21,30,3,0,3,0,0
243838,2023,Norte,Rondônia,Porto Velho,1.0,2,4,Matemática formação de professor,2.0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0
243885,2023,Norte,Rondônia,Porto Velho,1.0,2,4,Matemática formação de professor,2.0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
244102,2023,Norte,Rondônia,Porto Velho,1.0,2,4,Matemática formação de professor,2.0,2,16,8,8,8,2,2,1,0,3,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,5,0,2,0,0
244153,2023,Norte,Rondônia,Porto Velho,1.0,2,5,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
244288,2023,Norte,Rondônia,Porto Velho,1.0,2,4,Matemática formação de professor,2.0,2,1,0,1,1,0,0,0,0,0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,1,0
244357,2023,Norte,Rondônia,Porto Velho,1.0,2,4,Matemática formação de professor,2.0,2,2,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,1,0,0
244479,2023,Norte,Rondônia,Porto Velho,1.0,2,4,Matemática formação de professor,2.0,2,7,2,5,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0
244528,2023,Norte,Rondônia,Porto Velho,1.0,2,4,Matemática formação de professor,2.0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
244627,2023,Norte,Rondônia,Porto Velho,1.0,2,4,Matemática formação de professor,2.0,2,7,3,4,3,0,0,1,0,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,7,0,0,1,1,0
244708,2023,Norte,Rondônia,Porto Velho,1.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244865,2023,Norte,Rondônia,Porto Velho,1.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
244908,2023,Norte,Rondônia,Porto Velho,1.0,2,5,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
244969,2023,Norte,Rondônia,Porto Velho,1.0,2,5,Matemática formação de professor,2.0,2,5,3,2,1,0,4,0,0,0,6,3,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,4,2,0
245069,2023,Norte,Rondônia,Presidente Médici,0.0,2,4,Matemática formação de professor,2.0,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
245149,2023,Norte,Rondônia,Rolim de Moura,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
245195,2023,Norte,Rondônia,Rolim de Moura,0.0,2,4,Matemática formação de professor,2.0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
245253,2023,Norte,Rondônia,Rolim de Moura,0.0,2,4,Matemática formação de professor,2.0,2,5,4,1,1,0,3,0,0,1,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,2,0,0
245316,2023,Norte,Rondônia,Rolim de Moura,0.0,2,4,Matemática formação de professor,2.0,2,6,3,3,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0
245353,2023,Norte,Rondônia,Rolim de Moura,0.0,2,4,Matemática formação de professor,2.0,2,3,1,2,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,1,0,0
245426,2023,Norte,Rondônia,Rolim de Moura,0.0,2,4,Matemática formação de professor,2.0,2,5,4,1,3,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,1,0,0
245483,2023,Norte,Rondônia,São Francisco do Guaporé,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245520,2023,Norte,Rondônia,São Francisco do Guaporé,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
245548,2023,Norte,Rondônia,São Francisco do Guaporé,0.0,2,5,Matemática formação de professor,2.0,2,1,1,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0
245593,2023,Norte,Rondônia,São Miguel do Guaporé,0.0,2,4,Matemática formação de professor,2.0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
245637,2023,Norte,Rondônia,São Miguel do Guaporé,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
245672,2023,Norte,Rondônia,São Miguel do Guaporé,0.0,2,4,Matemática formação de professor,2.0,2,9,4,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,8,0,0,0,0
245697,2023,Norte,Rondônia,São Miguel do Guaporé,0.0,2,5,Matemática formação de professor,2.0,2,4,3,1,2,0,2,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0
245774,2023,Norte,Rondônia,Vilhena,0.0,1,1,Matemática formação de professor,2.0,1,37,21,16,11,3,21,2,0,0,7,3,4,1,0,6,0,0,0,12,9,6,0,1,3,0,0,0,0,0,0,1,40,36,1,0,7,0,0
245863,2023,Norte,Rondônia,Vilhena,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
245937,2023,Norte,Rondônia,Vilhena,0.0,2,4,Matemática formação de professor,2.0,2,7,4,3,4,0,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,0,0,1,0,0
245985,2023,Norte,Rondônia,Vilhena,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,4,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0
246066,2023,Norte,Rondônia,Vilhena,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
246122,2023,Norte,Rondônia,Vilhena,0.0,2,4,Matemática formação de professor,2.0,2,5,3,2,5,0,0,0,0,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,5,0,0,3,0
246203,2023,Norte,Rondônia,Vilhena,0.0,2,4,Matemática formação de professor,2.0,2,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0
246281,2023,Norte,Rondônia,Vilhena,0.0,2,4,Matemática formação de professor,2.0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
246369,2023,Norte,Rondônia,Vilhena,0.0,2,4,Matemática formação de professor,2.0,2,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
246401,2023,Norte,Rondônia,Vilhena,0.0,2,5,Matemática formação de professor,2.0,2,4,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
246410,2023,Norte,Roraima,Alto Alegre,0.0,1,1,Matemática formação de professor,2.0,2,19,12,7,5,1,10,0,3,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,16,6,17,2,0,0,0,0
246413,2023,Norte,Roraima,Amajari,0.0,1,1,Matemática formação de professor,2.0,2,21,7,14,1,2,11,0,7,0,0,0,0,0,0,0,0,0,0,5,5,3,0,4,0,0,0,0,0,0,0,15,3,20,1,0,0,0,0
246452,2023,Norte,Roraima,Boa Vista,1.0,1,1,Matemática formação de professor,2.0,1,10,7,3,3,0,6,0,1,0,4,2,2,0,0,4,0,0,0,4,4,3,0,1,0,0,0,0,0,0,0,32,31,10,0,0,4,0,0
246476,2023,Norte,Roraima,Boa Vista,1.0,1,2,Matemática formação de professor,2.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
246546,2023,Norte,Roraima,Boa Vista,1.0,1,1,Matemática formação de professor,2.0,1,17,5,12,2,2,12,0,1,0,5,3,2,0,1,4,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,3,37,15,2,0,5,0,0
246550,2023,Norte,Roraima,Boa Vista,1.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,53,0,0,0,1,0,0
246555,2023,Norte,Roraima,Boa Vista,1.0,1,2,Matemática formação de professor,2.0,2,10,6,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0
246622,2023,Norte,Roraima,Boa Vista,1.0,2,4,Matemática formação de professor,2.0,2,12,5,7,2,1,4,0,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,5,7,0,1,0,0
246755,2023,Norte,Roraima,Boa Vista,1.0,2,4,Matemática formação de professor,2.0,2,5,1,4,0,0,2,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,1,0
246813,2023,Norte,Roraima,Boa Vista,1.0,2,4,Matemática formação de professor,2.0,2,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0
246869,2023,Norte,Roraima,Boa Vista,1.0,2,4,Matemática formação de professor,2.0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
246980,2023,Norte,Roraima,Boa Vista,1.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247063,2023,Norte,Roraima,Boa Vista,1.0,2,4,Matemática formação de professor,2.0,2,6,1,5,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,1,0,0,0,0
247161,2023,Norte,Roraima,Boa Vista,1.0,2,4,Matemática formação de professor,2.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
247215,2023,Norte,Roraima,Boa Vista,1.0,2,4,Matemática formação de professor,2.0,2,10,3,7,9,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,5,5,0,1,0,0
247290,2023,Norte,Roraima,Boa Vista,1.0,2,4,Matemática formação de professor,2.0,2,9,5,4,1,0,4,0,1,3,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,5,4,0,1,1,0
247423,2023,Norte,Roraima,Boa Vista,1.0,2,4,Matemática formação de professor,2.0,2,10,7,3,6,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,2,0,1,0,0
247465,2023,Norte,Roraima,Boa Vista,1.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
247550,2023,Norte,Roraima,Boa Vista,1.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,1,0,0
247689,2023,Norte,Roraima,Boa Vista,1.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
247730,2023,Norte,Roraima,Boa Vista,1.0,2,4,Matemática formação de professor,2.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
247796,2023,Norte,Roraima,Boa Vista,1.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
247841,2023,Norte,Roraima,Boa Vista,1.0,2,5,Matemática formação de professor,2.0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
247874,2023,Norte,Roraima,Boa Vista,1.0,2,5,Matemática formação de professor,2.0,2,6,5,1,0,1,3,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1,0,2,0,0
247937,2023,Norte,Roraima,Boa Vista,1.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247939,2023,Norte,Roraima,Bonfim,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0
247940,2023,Norte,Roraima,Bonfim,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
247941,2023,Norte,Roraima,Cantá,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247944,2023,Norte,Roraima,Caracaraí,0.0,1,1,Matemática formação de professor,2.0,2,11,6,5,0,1,10,0,0,0,2,1,1,0,0,2,0,0,0,4,4,4,0,3,0,0,0,0,0,0,0,12,2,11,0,0,1,1,0
247949,2023,Norte,Roraima,Caracaraí,0.0,1,2,Matemática formação de professor,2.0,2,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
247984,2023,Norte,Roraima,Caracaraí,0.0,2,4,Matemática formação de professor,2.0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
248031,2023,Norte,Roraima,Caracaraí,0.0,2,4,Matemática formação de professor,2.0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
248055,2023,Norte,Roraima,Caracaraí,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
248066,2023,Norte,Roraima,Iracema,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248068,2023,Norte,Roraima,Mucajaí,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0
248111,2023,Norte,Roraima,Mucajaí,0.0,2,4,Matemática formação de professor,2.0,2,4,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
248126,2023,Norte,Roraima,Mucajaí,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,0,0
248129,2023,Norte,Roraima,Normandia,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
248133,2023,Norte,Roraima,Pacaraima,0.0,1,1,Matemática formação de professor,2.0,2,20,8,12,5,1,8,1,5,0,0,0,0,0,0,0,0,0,0,6,6,2,0,2,0,0,0,0,0,0,0,22,17,18,2,0,0,0,0
248140,2023,Norte,Roraima,Rorainópolis,0.0,1,1,Matemática formação de professor,2.0,2,8,3,5,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0,0,0,0,13,10,6,2,0,0,0,0
248145,2023,Norte,Roraima,Rorainópolis,0.0,1,2,Matemática formação de professor,2.0,2,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
248171,2023,Norte,Roraima,Rorainópolis,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
248202,2023,Norte,Roraima,Rorainópolis,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
248264,2023,Norte,Roraima,Rorainópolis,0.0,2,4,Matemática formação de professor,2.0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
248326,2023,Norte,Roraima,Rorainópolis,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
248379,2023,Norte,Roraima,Rorainópolis,0.0,2,5,Matemática formação de professor,2.0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
248385,2023,Norte,Roraima,São João da Baliza,0.0,1,1,Matemática formação de professor,2.0,2,9,5,4,2,0,7,0,0,0,1,1,0,0,0,1,0,0,0,3,3,2,0,2,0,1,1,1,0,0,0,16,21,9,0,0,1,0,0
248402,2023,Norte,Roraima,São João da Baliza,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
248460,2023,Norte,Roraima,São Luiz,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
248476,2023,Norte,Roraima,São Luiz,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248478,2023,Norte,Tocantins,Alvorada,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248514,2023,Norte,Tocantins,Alvorada,0.0,2,4,Matemática formação de professor,2.0,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
248527,2023,Norte,Tocantins,Ananás,0.0,1,1,Matemática formação de professor,2.0,2,1,0,1,0,1,0,0,0,0,8,5,3,0,0,8,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,2,0,1,0,0,8,0,0
248531,2023,Norte,Tocantins,Araguacema,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248552,2023,Norte,Tocantins,Araguacema,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
248570,2023,Norte,Tocantins,Araguatins,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
248600,2023,Norte,Tocantins,Araguatins,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
248642,2023,Norte,Tocantins,Araguatins,0.0,2,4,Matemática formação de professor,2.0,2,14,8,6,1,3,9,0,0,1,10,4,6,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,14,0,0,10,0,0
248697,2023,Norte,Tocantins,Araguatins,0.0,2,4,Matemática formação de professor,2.0,2,5,4,1,0,1,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0
248745,2023,Norte,Tocantins,Araguatins,0.0,2,4,Matemática formação de professor,2.0,2,2,0,2,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0
